X,Y,DEPTH (m),-1,Z
541722.244,710955.944,4.51,-1,-4.51
541722.361,710955.951,4.49,-1,-4.49
541722.478,710955.957,4.51,-1,-4.51
541722.595,710955.963,4.51,-1,-4.51
541722.711,710955.969,4.5,-1,-4.5
541722.828,710955.975,4.51,-1,-4.51
541722.945,710955.982,4.49,-1,-4.49
541723.061,710955.988,4.48,-1,-4.48
541723.178,710955.994,4.46,-1,-4.46
541723.295,710956,4.48,-1,-4.48
541723.412,710956.007,4.45,-1,-4.45
541723.528,710956.013,4.46,-1,-4.46
541723.645,710956.019,4.45,-1,-4.45
541723.762,710956.025,4.47,-1,-4.47
541723.879,710956.032,4.46,-1,-4.46
541723.995,710956.038,4.46,-1,-4.46
541724.112,710956.044,4.47,-1,-4.47
541724.229,710956.05,4.48,-1,-4.48
541724.346,710956.057,4.49,-1,-4.49
541724.462,710956.063,4.51,-1,-4.51
541724.579,710956.069,4.51,-1,-4.51
541724.677,710956.13,4.53,-1,-4.53
541724.776,710956.192,4.54,-1,-4.54
541724.874,710956.253,4.54,-1,-4.54
541724.972,710956.315,4.51,-1,-4.51
541725.07,710956.377,4.53,-1,-4.53
541725.169,710956.438,4.54,-1,-4.54
541725.267,710956.5,4.55,-1,-4.55
541725.365,710956.561,4.51,-1,-4.51
541725.463,710956.623,4.55,-1,-4.55
541725.562,710956.684,4.55,-1,-4.55
541725.66,710956.745,4.54,-1,-4.54
541725.758,710956.807,4.53,-1,-4.53
541725.856,710956.868,4.51,-1,-4.51
541725.955,710956.93,4.55,-1,-4.55
541726.053,710956.992,4.53,-1,-4.53
541726.151,710957.053,4.54,-1,-4.54
541726.25,710957.115,4.55,-1,-4.55
541726.348,710957.176,4.55,-1,-4.55
541726.446,710957.238,4.54,-1,-4.54
541726.544,710957.299,4.55,-1,-4.55
541726.643,710957.36,4.59,-1,-4.59
541726.741,710957.422,4.59,-1,-4.59
541726.839,710957.483,4.59,-1,-4.59
541726.937,710957.545,4.63,-1,-4.63
541727.036,710957.606,4.63,-1,-4.63
541727.134,710957.668,4.63,-1,-4.63
541727.232,710957.73,4.66,-1,-4.66
541727.33,710957.791,4.66,-1,-4.66
541727.429,710957.853,4.7,-1,-4.7
541727.527,710957.914,4.72,-1,-4.72
541727.607,710958.012,4.72,-1,-4.72
541727.687,710958.111,4.74,-1,-4.74
541727.766,710958.209,4.75,-1,-4.75
541727.846,710958.307,4.75,-1,-4.75
541727.926,710958.405,4.83,-1,-4.83
541728.006,710958.504,4.82,-1,-4.82
541728.085,710958.602,4.8,-1,-4.8
541728.165,710958.7,4.8,-1,-4.8
541728.245,710958.799,4.8,-1,-4.8
541728.325,710958.897,4.82,-1,-4.82
541728.404,710958.995,4.8,-1,-4.8
541728.484,710959.094,4.78,-1,-4.78
541728.564,710959.192,4.76,-1,-4.76
541728.644,710959.29,4.76,-1,-4.76
541728.724,710959.389,4.79,-1,-4.79
541728.803,710959.487,4.79,-1,-4.79
541728.883,710959.585,4.8,-1,-4.8
541728.963,710959.683,4.76,-1,-4.76
541729.043,710959.782,4.78,-1,-4.78
541729.122,710959.88,4.75,-1,-4.75
541729.202,710959.978,4.78,-1,-4.78
541729.282,710960.077,4.79,-1,-4.79
541729.362,710960.175,4.79,-1,-4.79
541729.441,710960.273,4.79,-1,-4.79
541729.521,710960.372,4.84,-1,-4.84
541729.601,710960.47,4.82,-1,-4.82
541729.681,710960.568,4.87,-1,-4.87
541729.76,710960.666,4.88,-1,-4.88
541729.84,710960.765,4.88,-1,-4.88
541729.92,710960.863,4.93,-1,-4.93
541730.15,710962.153,5.24,-1,-5.24
541730.379,710963.443,5.24,-1,-5.24
541730.608,710964.732,5.25,-1,-5.25
541730.838,710966.022,5.22,-1,-5.22
541730.795,710966.139,5.24,-1,-5.24
541730.752,710966.255,5.23,-1,-5.23
541730.709,710966.372,5.25,-1,-5.25
541730.666,710966.489,5.29,-1,-5.29
541730.623,710966.605,5.35,-1,-5.35
541730.579,710966.722,5.29,-1,-5.29
541730.536,710966.839,5.35,-1,-5.35
541730.493,710966.955,5.4,-1,-5.4
541730.45,710967.072,5.42,-1,-5.42
541730.407,710967.189,5.41,-1,-5.41
541730.364,710967.305,5.44,-1,-5.44
541730.321,710967.422,5.38,-1,-5.38
541730.278,710967.539,5.38,-1,-5.38
541730.235,710967.655,5.36,-1,-5.36
541730.191,710967.772,5.37,-1,-5.37
541730.148,710967.889,5.38,-1,-5.38
541730.105,710968.005,5.36,-1,-5.36
541730.062,710968.122,5.37,-1,-5.37
541730.019,710968.239,5.42,-1,-5.42
541729.976,710968.355,5.38,-1,-5.38
541729.933,710968.472,5.36,-1,-5.36
541729.89,710968.589,5.33,-1,-5.33
541729.847,710968.705,5.34,-1,-5.34
541729.804,710968.822,5.36,-1,-5.36
541729.761,710968.939,5.33,-1,-5.33
541729.717,710969.055,5.44,-1,-5.44
541729.674,710969.172,5.42,-1,-5.42
541729.631,710969.289,5.42,-1,-5.42
541729.588,710969.405,5.45,-1,-5.45
541729.545,710969.522,5.44,-1,-5.44
541729.477,710969.675,5.42,-1,-5.42
541729.41,710969.829,5.47,-1,-5.47
541729.342,710969.982,5.44,-1,-5.44
541729.274,710970.136,5.45,-1,-5.45
541729.207,710970.289,5.46,-1,-5.46
541729.139,710970.443,5.43,-1,-5.43
541729.071,710970.596,5.43,-1,-5.43
541729.004,710970.75,5.47,-1,-5.47
541728.936,710970.903,5.45,-1,-5.45
541728.868,710971.057,5.43,-1,-5.43
541728.801,710971.21,5.41,-1,-5.41
541728.733,710971.364,5.44,-1,-5.44
541728.665,710971.517,5.41,-1,-5.41
541728.598,710971.671,5.44,-1,-5.44
541728.53,710971.824,5.46,-1,-5.46
541728.462,710971.977,5.43,-1,-5.43
541728.395,710972.131,5.47,-1,-5.47
541728.327,710972.284,5.51,-1,-5.51
541728.259,710972.438,5.49,-1,-5.49
541728.192,710972.591,5.55,-1,-5.55
541728.124,710972.745,5.55,-1,-5.55
541728.056,710972.898,5.54,-1,-5.54
541727.989,710973.052,5.55,-1,-5.55
541727.921,710973.205,5.52,-1,-5.52
541727.853,710973.359,5.52,-1,-5.52
541727.786,710973.512,5.51,-1,-5.51
541727.718,710973.666,5.56,-1,-5.56
541727.65,710973.819,5.59,-1,-5.59
541727.583,710973.973,5.61,-1,-5.61
541727.515,710974.126,5.62,-1,-5.62
541727.42,710974.292,5.61,-1,-5.61
541727.324,710974.459,5.65,-1,-5.65
541727.229,710974.625,5.64,-1,-5.64
541727.134,710974.791,5.65,-1,-5.65
541727.039,710974.958,5.69,-1,-5.69
541726.943,710975.124,5.69,-1,-5.69
541726.848,710975.29,5.8,-1,-5.8
541726.753,710975.457,5.77,-1,-5.77
541726.658,710975.623,5.79,-1,-5.79
541726.562,710975.789,5.78,-1,-5.78
541726.467,710975.956,5.82,-1,-5.82
541726.372,710976.122,5.79,-1,-5.79
541726.277,710976.288,5.83,-1,-5.83
541726.181,710976.455,5.79,-1,-5.79
541726.086,710976.621,5.83,-1,-5.83
541725.991,710976.787,5.86,-1,-5.86
541725.896,710976.953,5.86,-1,-5.86
541725.8,710977.12,5.95,-1,-5.95
541725.705,710977.286,5.96,-1,-5.96
541725.61,710977.452,5.93,-1,-5.93
541725.515,710977.619,5.94,-1,-5.94
541725.419,710977.785,6.07,-1,-6.07
541725.324,710977.951,5.98,-1,-5.98
541725.229,710978.118,5.97,-1,-5.97
541725.134,710978.284,6.02,-1,-6.02
541725.038,710978.45,6.04,-1,-6.04
541724.943,710978.617,6,-1,-6
541724.848,710978.783,6.01,-1,-6.01
541724.753,710978.949,6.07,-1,-6.07
541724.657,710979.116,6.07,-1,-6.07
541724.562,710979.282,6,-1,-6
541724.476,710979.454,6.01,-1,-6.01
541724.39,710979.626,6.07,-1,-6.07
541724.304,710979.798,6.11,-1,-6.11
541724.217,710979.969,6.09,-1,-6.09
541724.131,710980.141,6.09,-1,-6.09
541724.045,710980.313,6.08,-1,-6.08
541723.959,710980.485,6.11,-1,-6.11
541723.873,710980.657,6.14,-1,-6.14
541723.787,710980.829,6.14,-1,-6.14
541723.701,710981.001,6.27,-1,-6.27
541723.615,710981.173,6.17,-1,-6.17
541723.528,710981.344,6.26,-1,-6.26
541723.442,710981.516,6.18,-1,-6.18
541723.356,710981.688,6.23,-1,-6.23
541723.27,710981.86,6.25,-1,-6.25
541723.184,710982.032,6.28,-1,-6.28
541723.098,710982.204,6.24,-1,-6.24
541723.012,710982.376,6.24,-1,-6.24
541722.925,710982.547,6.3,-1,-6.3
541722.839,710982.719,6.37,-1,-6.37
541722.753,710982.891,6.34,-1,-6.34
541722.667,710983.063,6.3,-1,-6.3
541722.581,710983.235,6.34,-1,-6.34
541722.495,710983.407,6.39,-1,-6.39
541722.409,710983.579,6.38,-1,-6.38
541722.323,710983.751,6.38,-1,-6.38
541722.236,710983.922,6.38,-1,-6.38
541722.15,710984.094,6.4,-1,-6.4
541722.064,710984.266,6.45,-1,-6.45
541721.978,710984.438,6.45,-1,-6.45
541720.563,710986.771,7.11,-1,-7.11
541719.149,710989.103,7.11,-1,-7.11
541717.734,710991.436,7.16,-1,-7.16
541717.633,710991.561,7.24,-1,-7.24
541717.532,710991.685,7.39,-1,-7.39
541717.431,710991.81,7.32,-1,-7.32
541717.329,710991.935,7.37,-1,-7.37
541717.228,710992.06,7.32,-1,-7.32
541717.127,710992.184,7.39,-1,-7.39
541717.026,710992.309,7.31,-1,-7.31
541716.925,710992.434,7.32,-1,-7.32
541716.824,710992.558,7.29,-1,-7.29
541716.722,710992.683,7.27,-1,-7.27
541716.621,710992.808,7.27,-1,-7.27
541716.52,710992.933,7.28,-1,-7.28
541716.419,710993.057,7.28,-1,-7.28
541716.318,710993.182,7.32,-1,-7.32
541716.217,710993.307,7.3,-1,-7.3
541716.115,710993.431,7.32,-1,-7.32
541716.014,710993.556,7.36,-1,-7.36
541715.913,710993.681,7.42,-1,-7.42
541715.812,710993.805,7.39,-1,-7.39
541715.711,710993.93,7.45,-1,-7.45
541715.61,710994.055,7.43,-1,-7.43
541715.508,710994.18,7.44,-1,-7.44
541715.407,710994.304,7.48,-1,-7.48
541715.306,710994.429,7.49,-1,-7.49
541715.205,710994.554,7.53,-1,-7.53
541715.104,710994.678,7.53,-1,-7.53
541715.003,710994.803,7.48,-1,-7.48
541714.901,710994.928,7.45,-1,-7.45
541714.8,710995.053,7.51,-1,-7.51
541714.699,710995.177,7.46,-1,-7.46
541714.598,710995.302,7.48,-1,-7.48
541714.469,710995.431,7.51,-1,-7.51
541714.34,710995.56,7.49,-1,-7.49
541714.211,710995.689,7.46,-1,-7.46
541714.081,710995.817,7.57,-1,-7.57
541713.952,710995.946,7.58,-1,-7.58
541713.823,710996.075,7.59,-1,-7.59
541713.694,710996.204,7.66,-1,-7.66
541713.565,710996.333,7.72,-1,-7.72
541713.436,710996.462,7.62,-1,-7.62
541713.307,710996.591,7.74,-1,-7.74
541713.178,710996.72,7.78,-1,-7.78
541713.048,710996.848,7.7,-1,-7.7
541712.919,710996.977,7.8,-1,-7.8
541712.79,710997.106,7.77,-1,-7.77
541712.661,710997.235,7.73,-1,-7.73
541712.532,710997.364,7.86,-1,-7.86
541712.403,710997.493,7.81,-1,-7.81
541712.274,710997.622,7.77,-1,-7.77
541712.144,710997.75,7.83,-1,-7.83
541712.015,710997.879,7.96,-1,-7.96
541711.886,710998.008,7.97,-1,-7.97
541711.757,710998.137,7.97,-1,-7.97
541711.628,710998.266,7.92,-1,-7.92
541711.499,710998.395,8.06,-1,-8.06
541711.37,710998.524,8.1,-1,-8.1
541711.241,710998.653,8.09,-1,-8.09
541711.111,710998.781,8.1,-1,-8.1
541710.982,710998.91,8.18,-1,-8.18
541710.853,710999.039,8.13,-1,-8.13
541710.724,710999.168,8.18,-1,-8.18
541710.589,710999.291,8.18,-1,-8.18
541710.454,710999.413,8.19,-1,-8.19
541710.318,710999.536,8.17,-1,-8.17
541710.183,710999.659,8.15,-1,-8.15
541710.048,710999.782,8.19,-1,-8.19
541709.913,710999.904,8.19,-1,-8.19
541709.777,711000.027,8.22,-1,-8.22
541709.642,711000.15,8.22,-1,-8.22
541709.507,711000.273,8.27,-1,-8.27
541709.372,711000.395,8.23,-1,-8.23
541709.236,711000.518,8.25,-1,-8.25
541709.101,711000.641,8.23,-1,-8.23
541708.966,711000.764,8.17,-1,-8.17
541708.831,711000.886,8.27,-1,-8.27
541708.696,711001.009,8.16,-1,-8.16
541708.56,711001.132,8.3,-1,-8.3
541708.425,711001.254,8.26,-1,-8.26
541708.29,711001.377,8.19,-1,-8.19
541708.155,711001.5,8.26,-1,-8.26
541708.019,711001.623,8.26,-1,-8.26
541707.884,711001.745,8.27,-1,-8.27
541707.749,711001.868,8.32,-1,-8.32
541707.614,711001.991,8.27,-1,-8.27
541707.478,711002.114,8.33,-1,-8.33
541707.343,711002.236,8.32,-1,-8.32
541707.208,711002.359,8.32,-1,-8.32
541707.073,711002.482,8.48,-1,-8.48
541706.937,711002.605,8.36,-1,-8.36
541706.802,711002.727,8.41,-1,-8.41
541706.667,711002.85,8.36,-1,-8.36
541706.548,711002.969,8.39,-1,-8.39
541706.429,711003.088,8.32,-1,-8.32
541706.31,711003.206,8.34,-1,-8.34
541706.191,711003.325,8.51,-1,-8.51
541706.072,711003.444,8.47,-1,-8.47
541705.953,711003.563,8.52,-1,-8.52
541705.834,711003.681,8.42,-1,-8.42
541705.715,711003.8,8.47,-1,-8.47
541705.596,711003.919,8.42,-1,-8.42
541705.477,711004.038,8.58,-1,-8.58
541705.358,711004.157,8.63,-1,-8.63
541705.239,711004.275,8.5,-1,-8.5
541705.12,711004.394,8.71,-1,-8.71
541705.001,711004.513,8.61,-1,-8.61
541704.882,711004.632,8.75,-1,-8.75
541704.763,711004.75,8.65,-1,-8.65
541704.644,711004.869,8.76,-1,-8.76
541704.525,711004.988,8.76,-1,-8.76
541704.406,711005.107,8.73,-1,-8.73
541704.287,711005.225,8.8,-1,-8.8
541704.168,711005.344,8.88,-1,-8.88
541704.049,711005.463,8.89,-1,-8.89
541703.93,711005.582,8.84,-1,-8.84
541703.811,711005.701,8.96,-1,-8.96
541703.692,711005.819,9.01,-1,-9.01
541703.573,711005.938,9.03,-1,-9.03
541703.454,711006.057,9.18,-1,-9.18
541703.335,711006.176,9.18,-1,-9.18
541703.216,711006.294,9.24,-1,-9.24
541703.097,711006.413,9.25,-1,-9.25
541702.978,711006.532,9.36,-1,-9.36
541702.855,711006.655,9.41,-1,-9.41
541702.732,711006.777,9.52,-1,-9.52
541702.609,711006.9,9.53,-1,-9.53
541702.486,711007.023,9.6,-1,-9.6
541702.363,711007.145,9.59,-1,-9.59
541702.24,711007.268,9.61,-1,-9.61
541702.117,711007.391,9.58,-1,-9.58
541701.994,711007.514,9.69,-1,-9.69
541701.871,711007.636,9.65,-1,-9.65
541701.748,711007.759,9.55,-1,-9.55
541701.625,711007.882,9.48,-1,-9.48
541701.502,711008.004,9.69,-1,-9.69
541701.379,711008.127,9.66,-1,-9.66
541701.256,711008.25,9.77,-1,-9.77
541701.134,711008.373,9.74,-1,-9.74
541701.011,711008.495,9.78,-1,-9.78
541700.888,711008.618,9.66,-1,-9.66
541700.765,711008.741,9.86,-1,-9.86
541700.642,711008.863,9.75,-1,-9.75
541700.519,711008.986,9.76,-1,-9.76
541700.396,711009.109,9.92,-1,-9.92
541700.273,711009.231,9.9,-1,-9.9
541700.15,711009.354,9.91,-1,-9.91
541700.027,711009.477,10.05,-1,-10.05
541699.904,711009.6,9.93,-1,-9.93
541699.781,711009.722,10.05,-1,-10.05
541699.658,711009.845,10.02,-1,-10.02
541699.535,711009.968,10.08,-1,-10.08
541699.412,711010.09,10.03,-1,-10.03
541699.289,711010.213,10.16,-1,-10.16
541699.155,711010.34,10.21,-1,-10.21
541699.022,711010.467,10.17,-1,-10.17
541698.888,711010.594,10.1,-1,-10.1
541698.755,711010.721,10.22,-1,-10.22
541698.621,711010.848,10.37,-1,-10.37
541698.488,711010.975,10.33,-1,-10.33
541698.354,711011.102,10.26,-1,-10.26
541698.221,711011.229,10.51,-1,-10.51
541698.087,711011.356,10.42,-1,-10.42
541697.953,711011.483,10.28,-1,-10.28
541697.82,711011.61,10.45,-1,-10.45
541697.686,711011.737,10.54,-1,-10.54
541697.553,711011.864,10.5,-1,-10.5
541697.419,711011.991,10.46,-1,-10.46
541697.286,711012.117,10.49,-1,-10.49
541697.152,711012.244,10.56,-1,-10.56
541697.019,711012.371,10.45,-1,-10.45
541696.885,711012.498,10.49,-1,-10.49
541696.752,711012.625,10.58,-1,-10.58
541696.618,711012.752,10.63,-1,-10.63
541696.484,711012.879,10.73,-1,-10.73
541696.351,711013.006,10.79,-1,-10.79
541696.217,711013.133,10.79,-1,-10.79
541696.084,711013.26,10.97,-1,-10.97
541695.95,711013.387,10.88,-1,-10.88
541695.817,711013.514,11.19,-1,-11.19
541695.683,711013.641,11.13,-1,-11.13
541695.55,711013.768,11.28,-1,-11.28
541695.416,711013.895,11.45,-1,-11.45
541695.291,711014.014,11.3,-1,-11.3
541695.166,711014.133,11.41,-1,-11.41
541695.041,711014.251,11.25,-1,-11.25
541694.916,711014.37,11.32,-1,-11.32
541694.791,711014.489,11.37,-1,-11.37
541694.666,711014.608,11.39,-1,-11.39
541694.541,711014.726,11.34,-1,-11.34
541694.417,711014.845,11.47,-1,-11.47
541694.292,711014.964,11.3,-1,-11.3
541694.167,711015.083,11.4,-1,-11.4
541694.042,711015.202,11.53,-1,-11.53
541693.917,711015.32,11.37,-1,-11.37
541693.792,711015.439,11.45,-1,-11.45
541693.667,711015.558,11.44,-1,-11.44
541693.542,711015.677,11.41,-1,-11.41
541693.417,711015.795,11.64,-1,-11.64
541693.292,711015.914,11.49,-1,-11.49
541693.167,711016.033,11.53,-1,-11.53
541693.042,711016.152,11.5,-1,-11.5
541692.917,711016.27,11.65,-1,-11.65
541692.792,711016.389,11.52,-1,-11.52
541692.667,711016.508,11.51,-1,-11.51
541692.542,711016.627,11.55,-1,-11.55
541692.418,711016.746,11.55,-1,-11.55
541692.293,711016.864,11.61,-1,-11.61
541692.168,711016.983,11.58,-1,-11.58
541692.043,711017.102,11.54,-1,-11.54
541691.918,711017.221,11.54,-1,-11.54
541691.793,711017.339,11.5,-1,-11.5
541691.668,711017.458,11.51,-1,-11.51
541691.543,711017.577,11.49,-1,-11.49
541691.377,711017.651,11.52,-1,-11.52
541691.211,711017.724,11.52,-1,-11.52
541691.045,711017.798,11.62,-1,-11.62
541690.879,711017.871,11.54,-1,-11.54
541690.713,711017.945,11.61,-1,-11.61
541690.547,711018.018,11.5,-1,-11.5
541690.381,711018.092,11.61,-1,-11.61
541690.216,711018.166,11.61,-1,-11.61
541690.05,711018.239,11.64,-1,-11.64
541689.884,711018.313,11.79,-1,-11.79
541689.718,711018.386,11.74,-1,-11.74
541689.552,711018.46,11.81,-1,-11.81
541689.386,711018.533,11.73,-1,-11.73
541689.22,711018.607,11.99,-1,-11.99
541689.054,711018.681,11.8,-1,-11.8
541688.888,711018.754,11.92,-1,-11.92
541688.722,711018.828,11.76,-1,-11.76
541688.556,711018.901,11.9,-1,-11.9
541688.39,711018.975,11.85,-1,-11.85
541688.224,711019.048,12.04,-1,-12.04
541688.058,711019.122,11.85,-1,-11.85
541687.892,711019.195,12.01,-1,-12.01
541687.727,711019.269,12.07,-1,-12.07
541687.561,711019.343,11.89,-1,-11.89
541687.395,711019.416,11.82,-1,-11.82
541687.229,711019.49,11.87,-1,-11.87
541687.063,711019.563,12.01,-1,-12.01
541686.897,711019.637,11.9,-1,-11.9
541686.731,711019.71,11.82,-1,-11.82
541686.565,711019.784,11.98,-1,-11.98
541686.387,711019.784,11.75,-1,-11.75
541686.209,711019.784,11.77,-1,-11.77
541686.031,711019.784,11.72,-1,-11.72
541685.853,711019.783,11.78,-1,-11.78
541685.675,711019.783,11.74,-1,-11.74
541685.497,711019.783,11.85,-1,-11.85
541685.319,711019.783,11.7,-1,-11.7
541685.141,711019.783,11.86,-1,-11.86
541684.963,711019.783,11.88,-1,-11.88
541684.785,711019.783,11.85,-1,-11.85
541684.607,711019.782,12,-1,-12
541684.429,711019.782,12.01,-1,-12.01
541684.251,711019.782,11.97,-1,-11.97
541684.073,711019.782,11.94,-1,-11.94
541683.896,711019.782,11.88,-1,-11.88
541683.718,711019.782,12.05,-1,-12.05
541683.54,711019.782,11.84,-1,-11.84
541683.362,711019.782,11.84,-1,-11.84
541683.184,711019.781,11.92,-1,-11.92
541683.006,711019.781,12.05,-1,-12.05
541682.828,711019.781,11.78,-1,-11.78
541682.65,711019.781,11.85,-1,-11.85
541682.472,711019.781,11.85,-1,-11.85
541682.294,711019.781,11.81,-1,-11.81
541682.116,711019.781,12.03,-1,-12.03
541681.938,711019.78,11.9,-1,-11.9
541681.76,711019.78,11.95,-1,-11.95
541681.582,711019.78,12.18,-1,-12.18
541681.404,711019.78,11.85,-1,-11.85
541681.239,711019.716,12.07,-1,-12.07
541681.074,711019.653,12.23,-1,-12.23
541680.908,711019.589,11.92,-1,-11.92
541680.743,711019.525,12.05,-1,-12.05
541680.578,711019.462,11.99,-1,-11.99
541680.413,711019.398,11.92,-1,-11.92
541680.248,711019.334,12.05,-1,-12.05
541680.083,711019.271,12.17,-1,-12.17
541679.917,711019.207,11.92,-1,-11.92
541679.752,711019.143,11.98,-1,-11.98
541679.587,711019.08,12.01,-1,-12.01
541679.422,711019.016,11.88,-1,-11.88
541679.257,711018.952,11.93,-1,-11.93
541679.092,711018.889,12.02,-1,-12.02
541678.926,711018.825,11.97,-1,-11.97
541678.761,711018.762,12.03,-1,-12.03
541678.596,711018.698,12.02,-1,-12.02
541678.431,711018.634,12.05,-1,-12.05
541678.266,711018.571,11.81,-1,-11.81
541678.101,711018.507,11.77,-1,-11.77
541677.935,711018.443,11.77,-1,-11.77
541677.77,711018.38,11.79,-1,-11.79
541677.605,711018.316,11.72,-1,-11.72
541677.44,711018.252,11.78,-1,-11.78
541677.275,711018.189,11.73,-1,-11.73
541677.11,711018.125,11.79,-1,-11.79
541676.944,711018.061,11.78,-1,-11.78
541676.779,711017.998,12.04,-1,-12.04
541676.614,711017.934,11.79,-1,-11.79
541676.474,711017.826,11.83,-1,-11.83
541676.334,711017.718,11.79,-1,-11.79
541676.195,711017.61,11.83,-1,-11.83
541676.055,711017.502,11.82,-1,-11.82
541675.915,711017.393,11.89,-1,-11.89
541675.775,711017.285,11.81,-1,-11.81
541675.636,711017.177,11.8,-1,-11.8
541675.496,711017.069,11.94,-1,-11.94
541675.356,711016.961,11.81,-1,-11.81
541675.216,711016.853,11.87,-1,-11.87
541675.077,711016.745,11.88,-1,-11.88
541674.937,711016.637,11.81,-1,-11.81
541674.797,711016.529,11.7,-1,-11.7
541674.657,711016.421,11.83,-1,-11.83
541674.518,711016.312,11.75,-1,-11.75
541674.378,711016.204,11.67,-1,-11.67
541674.238,711016.096,11.71,-1,-11.71
541674.098,711015.988,11.65,-1,-11.65
541673.959,711015.88,11.6,-1,-11.6
541673.819,711015.772,11.57,-1,-11.57
541673.679,711015.664,11.61,-1,-11.61
541673.539,711015.556,11.66,-1,-11.66
541673.4,711015.448,11.71,-1,-11.71
541673.26,711015.34,11.64,-1,-11.64
541673.12,711015.231,11.59,-1,-11.59
541672.98,711015.123,11.57,-1,-11.57
541672.841,711015.015,11.58,-1,-11.58
541672.701,711014.907,11.53,-1,-11.53
541672.561,711014.799,11.5,-1,-11.5
541672.453,711014.653,11.46,-1,-11.46
541672.345,711014.507,11.47,-1,-11.47
541672.237,711014.36,11.55,-1,-11.55
541672.129,711014.214,11.52,-1,-11.52
541672.021,711014.068,11.52,-1,-11.52
541671.913,711013.922,11.49,-1,-11.49
541671.805,711013.776,11.57,-1,-11.57
541671.698,711013.63,11.54,-1,-11.54
541671.59,711013.483,11.63,-1,-11.63
541671.482,711013.337,11.75,-1,-11.75
541671.374,711013.191,11.58,-1,-11.58
541671.266,711013.045,11.59,-1,-11.59
541671.158,711012.899,11.54,-1,-11.54
541671.05,711012.753,11.46,-1,-11.46
541670.942,711012.606,11.42,-1,-11.42
541670.834,711012.46,11.33,-1,-11.33
541670.726,711012.314,11.27,-1,-11.27
541670.618,711012.168,11.25,-1,-11.25
541670.51,711012.022,11.23,-1,-11.23
541670.402,711011.876,11.18,-1,-11.18
541670.294,711011.729,11.22,-1,-11.22
541670.187,711011.583,11.17,-1,-11.17
541670.079,711011.437,11.35,-1,-11.35
541669.971,711011.291,11.22,-1,-11.22
541669.863,711011.145,11.18,-1,-11.18
541669.755,711010.999,11.2,-1,-11.2
541669.647,711010.852,11.31,-1,-11.31
541669.539,711010.706,11.36,-1,-11.36
541669.431,711010.56,11.29,-1,-11.29
541669.364,711010.4,11.32,-1,-11.32
541669.296,711010.241,11.3,-1,-11.3
541669.229,711010.081,11.35,-1,-11.35
541669.161,711009.921,11.42,-1,-11.42
541669.094,711009.761,11.38,-1,-11.38
541669.026,711009.602,11.32,-1,-11.32
541668.959,711009.442,11.45,-1,-11.45
541668.892,711009.282,11.28,-1,-11.28
541668.824,711009.122,11.12,-1,-11.12
541668.757,711008.963,11.04,-1,-11.04
541668.689,711008.803,10.99,-1,-10.99
541668.622,711008.643,10.95,-1,-10.95
541668.554,711008.483,10.87,-1,-10.87
541668.487,711008.324,10.74,-1,-10.74
541668.42,711008.164,10.8,-1,-10.8
541668.352,711008.004,10.69,-1,-10.69
541668.285,711007.845,10.72,-1,-10.72
541668.217,711007.685,10.73,-1,-10.73
541668.15,711007.525,10.67,-1,-10.67
541668.082,711007.365,10.65,-1,-10.65
541668.015,711007.206,10.64,-1,-10.64
541667.947,711007.046,10.53,-1,-10.53
541667.88,711006.886,10.56,-1,-10.56
541667.813,711006.726,10.55,-1,-10.55
541667.745,711006.567,10.66,-1,-10.66
541667.678,711006.407,10.62,-1,-10.62
541667.61,711006.247,10.56,-1,-10.56
541667.543,711006.087,10.68,-1,-10.68
541667.475,711005.928,10.57,-1,-10.57
541667.408,711005.768,10.53,-1,-10.53
541667.372,711005.625,10.45,-1,-10.45
541667.337,711005.483,10.44,-1,-10.44
541667.301,711005.34,10.43,-1,-10.43
541667.266,711005.197,10.33,-1,-10.33
541667.23,711005.055,10.37,-1,-10.37
541667.195,711004.912,10.26,-1,-10.26
